TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
19132250,-1.9321136,5.542572,8.015778,32.536316,-8.24585,-22.261047,32.536316,-8.24585,-22.261047,32.536316,-8.24585,-22.261047,32.536316,-8.24585,-22.261047,32.536316,-8.24585,-22.261047,831.39014,333.50397,-2366.837,-1709.2759,0.55,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",10
,,,,,,,,,,,,,,,,,,,,,,,,,,
19132416,-1.2282104,5.3989105,8.2647705,32.014465,-9.115601,-22.763062,32.014465,-9.115601,-22.763062,32.014465,-9.115601,-22.763062,32.014465,-9.115601,-22.763062,32.014465,-9.115601,-22.763062,692.5,224,0,0,0.55,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",11
19132734,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,260,708,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",11
19132734,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,260,708,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",11
19132935,-1.2904663,5.3701935,8.341385,-1.2904663,5.3701935,8.341385,-1.2904663,5.3701935,8.341385,-1.2904663,5.3701935,8.341385,-1.2904663,5.3701935,8.341385,-1.2904663,5.3701935,8.341385,583.37524,1096.1084,1978.6011,849.9635,0.5375,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",11
19133119,-1.4245453,5.408493,7.7859344,-1.4245453,5.408493,7.7859344,-1.4245453,5.408493,7.7859344,-1.4245453,5.408493,7.7859344,-1.4245453,5.408493,7.7859344,-1.4245453,5.408493,7.7859344,1129.0908,841.39417,1836.1173,-2883.7705,0.5375,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",11
19133286,-1.8124084,5.65271,7.5848236,-1.8124084,5.65271,7.5848236,-1.8124084,5.65271,7.5848236,-1.8124084,5.65271,7.5848236,-1.8124084,5.65271,7.5848236,-1.8124084,5.65271,7.5848236,871.212,308.8324,-2463.9517,-2430.7668,0.5375,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",11
,,,,,,,,,,,,,,,,,,,,,,,,,,
19133450,-1.4101715,5.6479187,8.312668,-1.4101715,5.6479187,8.312668,-1.4101715,5.6479187,8.312668,0.1820221,0.24650574,0.592453,0.1820221,0.24650574,0.592453,0.1820221,0.24650574,0.592453,716,188,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",12
