@relation mattPattern4-15

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]'}
@attribute ' Counter' numeric

@data
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-1.697479,6.88092,6.454758,-1.697479,6.88092,6.454758,-1.697479,6.88092,6.454758,-1.697479,6.88092,6.454758,-1.697479,6.88092,6.454758,-1.697479,6.88092,6.454758,250,651,0,0,0.325,0.007843,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',44
-1.764526,7.187393,6.555313,12.350464,-5.11322,-12.242126,12.350464,-5.11322,-12.242126,12.350464,-5.11322,-12.242126,12.350464,-5.11322,-12.242126,12.350464,-5.11322,-12.242126,729,321,0,0,0.45,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',44
-1.764526,7.187393,6.555313,12.350464,-5.11322,-12.242126,12.350464,-5.11322,-12.242126,12.350464,-5.11322,-12.242126,12.350464,-5.11322,-12.242126,12.350464,-5.11322,-12.242126,729,321,0,0,0.45,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',44
-1.596924,7.072464,6.612778,-1.596924,7.072464,6.612778,-1.596924,7.072464,6.612778,-1.596924,7.072464,6.612778,-1.596924,7.072464,6.612778,-1.596924,7.072464,6.612778,699.57294,541.3761,-1222.6171,3674.538,0.45,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',44
-1.673538,6.938385,6.957535,-1.673538,6.938385,6.957535,-1.673538,6.938385,6.957535,-1.673538,6.938385,6.957535,-1.673538,6.938385,6.957535,-1.673538,6.938385,6.957535,371.31464,1166.2181,-2181.7908,2495.452,0.45,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',44
-1.505951,6.607987,7.173019,-1.505951,6.607987,7.173019,-1.505951,6.607987,7.173019,-1.505951,6.607987,7.173019,-1.505951,6.607987,7.173019,-1.505951,6.607987,7.173019,264,898.0326,-0.037716,-3107.4363,0.45,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',44
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-1.505951,7.096405,6.900085,-1.505951,7.096405,6.900085,-1.505951,7.096405,6.900085,-1.505951,7.096405,6.900085,-1.505951,7.096405,6.900085,-1.505951,7.096405,6.900085,271,630,0,0,0.2625,0.003922,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',45
-1.936905,7.043732,7.177811,-1.936905,7.043732,7.177811,-0.042587,-0.072433,0.085205,-0.042587,-0.072433,0.085205,-0.042587,-0.072433,0.085205,-0.042587,-0.072433,0.085205,750,326,0,0,0.45,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',45
-1.936905,7.043732,7.177811,-1.936905,7.043732,7.177811,-0.042587,-0.072433,0.085205,-0.042587,-0.072433,0.085205,-0.042587,-0.072433,0.085205,-0.042587,-0.072433,0.085205,750,326,0,0,0.45,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',45
